1490453482.21,865
1490453482.31,699
1490453482.42,766
1490453482.52,771
1490453482.63,726
1490453482.74,715
1490453482.84,625
1490453482.95,815
1490453483.05,707
1490453483.16,668
1490453483.27,804
1490453483.37,605
1490453483.48,926
1490453483.58,863
1490453483.69,670
1490453483.79,746
1490453483.9,825
1490453484.0,850
1490453484.1,787
1490453484.21,787
1490453484.31,765
1490453484.42,843
1490453484.52,797
1490453484.63,833
1490453484.73,768
1490453484.83,812
1490453484.94,752
1490453485.04,654
1490453485.15,708
1490453485.25,869
1490453485.36,757
1490453485.46,936
1490453485.57,911
1490453485.67,907
1490453485.77,908
1490453485.88,875
1490453485.98,895
1490453486.09,894
1490453486.19,883
1490453486.29,914
1490453486.4,937
1490453486.5,951
1490453486.6,942
1490453486.71,929
1490453486.81,851
1490453486.92,895
1490453487.02,891
1490453487.12,883
1490453487.23,889
1490453487.33,911
1490453487.44,933
1490453487.54,916
1490453487.65,943
1490453487.75,935
1490453487.85,899
1490453487.96,912
1490453488.06,838
1490453488.17,925
1490453488.27,896
1490453488.38,918
1490453488.48,862
1490453488.59,912
1490453488.69,924
1490453488.8,929
1490453488.9,913
1490453489.01,924
1490453489.11,925
1490453489.22,930
1490453489.32,912
1490453489.43,872
1490453489.53,944
1490453489.63,895
1490453489.74,914
1490453489.84,901
1490453489.95,780
1490453490.05,848
1490453490.16,863
1490453490.26,908
1490453490.37,861
1490453490.47,826
1490453490.57,865
1490453490.68,927
1490453490.78,911
1490453490.89,894
1490453490.99,908
1490453491.09,819
1490453491.2,869
1490453491.3,868
1490453491.41,900
1490453491.51,860
1490453491.61,874
1490453491.72,877
1490453491.82,903
1490453491.93,921
1490453492.03,887
1490453492.13,803
1490453492.24,850
1490453492.34,847
1490453492.45,866
1490453492.55,904
1490453492.66,857
1490453492.76,872
1490453492.87,857
1490453492.97,875
1490453493.08,877
1490453493.18,846
1490453493.29,832
1490453493.39,839
1490453493.5,895
1490453493.6,921
1490453493.71,875
1490453493.81,844
1490453493.92,867
1490453494.02,865
1490453494.13,855
1490453494.23,871
1490453494.34,858
1490453494.44,899
1490453494.54,874
1490453494.65,938
1490453494.75,702
1490453494.86,712
1490453494.96,652
1490453495.07,843
1490453495.17,750
1490453495.27,765
1490453495.38,672
1490453495.48,739
1490453495.59,784
1490453495.69,838
1490453495.8,810
1490453495.9,844
1490453496.0,820
1490453496.11,927
1490453496.21,721
1490453496.31,897
1490453496.42,877
1490453496.52,816
1490453496.63,830
1490453496.73,767
1490453496.84,749
1490453496.94,694
1490453497.05,797
1490453497.15,792
1490453497.25,823
1490453497.36,844
1490453497.46,836
1490453497.57,760
1490453497.67,884
1490453497.77,781
1490453497.88,758
1490453497.98,797
1490453498.09,793
1490453498.19,696
1490453498.3,892
1490453498.4,703
1490453498.51,721
1490453498.61,727
1490453498.72,682
1490453498.82,720
1490453498.93,836
1490453499.03,711
1490453499.14,841
1490453499.24,677
1490453499.35,784
1490453499.45,835
1490453499.56,882
1490453499.66,835
1490453499.76,846
1490453499.87,820
1490453499.97,803
1490453500.08,830
1490453500.18,862
1490453500.29,871
1490453500.39,895
1490453500.5,901
1490453500.6,877
1490453500.7,890
1490453500.81,876
1490453500.91,850
1490453501.02,794
1490453501.12,873
1490453501.23,882
1490453501.33,927
1490453501.44,910
1490453501.54,929
1490453501.64,905
1490453501.75,863
1490453501.85,831
1490453501.96,941
1490453502.06,804
1490453502.17,825
1490453502.27,809
1490453502.38,907
1490453502.48,887
1490453502.59,921
1490453502.69,887
1490453502.8,889
1490453502.9,912
1490453503.0,787
1490453503.11,886
1490453503.21,869
1490453503.32,839
1490453503.42,871
1490453503.53,920
1490453503.63,884
1490453503.74,897
1490453503.84,873
1490453503.95,939
1490453504.05,945
1490453504.16,938
1490453504.26,973
1490453504.36,900
1490453504.47,918
1490453504.57,930
1490453504.68,948
1490453504.78,926
1490453504.88,892
1490453504.99,921
1490453505.09,872
1490453505.2,951
1490453505.3,868
1490453505.41,966
1490453505.51,946
1490453505.61,964
1490453505.72,983
1490453505.82,973
1490453505.93,919
1490453506.03,990
1490453506.13,904
1490453506.24,955
1490453506.34,965
1490453506.44,863
1490453506.55,963
1490453506.65,881
1490453506.76,969
1490453506.86,962
1490453506.96,939
1490453507.07,975
1490453507.17,962
1490453507.28,965
1490453507.38,960
1490453507.48,919
1490453507.59,896
1490453507.69,965
1490453507.8,866
1490453507.9,958
1490453508.0,813
1490453508.11,962
1490453508.21,857
1490453508.32,953
1490453508.42,929
1490453508.52,878
1490453508.63,916
1490453508.73,888
1490453508.84,952
1490453508.94,949
1490453509.04,955
1490453509.15,897
1490453509.25,898
1490453509.36,901
1490453509.46,932
1490453509.57,961
1490453509.67,928
1490453509.78,967
1490453509.88,969
1490453509.98,913
1490453510.09,956
1490453510.19,917
1490453510.3,925
1490453510.4,927
1490453510.5,949
1490453510.61,915
1490453510.72,907
1490453510.83,859
1490453510.93,915
1490453511.03,929
1490453511.14,911
1490453511.24,931
1490453511.35,940
1490453511.45,899
1490453511.55,908
1490453511.66,967
1490453511.76,924
1490453511.87,949
1490453511.97,926
1490453512.07,926
1490453512.18,965
1490453512.28,912
1490453512.39,951
1490453512.49,980
1490453512.59,858
1490453512.7,952
1490453512.8,894
1490453512.91,908
1490453513.01,965
1490453513.11,962
1490453513.22,954
1490453513.32,927
1490453513.43,976
1490453513.53,968
1490453513.63,969
1490453513.74,968
1490453513.84,966
1490453513.95,992
1490453514.05,968
1490453514.15,881
1490453514.27,916
1490453514.37,921
1490453514.48,969
1490453514.58,955
1490453514.69,966
1490453514.79,969
1490453514.89,937
1490453515.0,978
1490453515.1,948
1490453515.21,938
1490453515.31,865
1490453515.41,953
1490453515.52,958
1490453515.62,970
1490453515.73,914
1490453515.83,962
1490453515.93,919
1490453516.04,971
1490453516.14,906
1490453516.25,975
1490453516.35,979
1490453516.45,964
1490453516.56,974
1490453516.66,928
1490453516.77,976
1490453516.87,986
1490453516.97,944
1490453517.08,965
1490453517.18,956
1490453517.29,989
1490453517.39,949
1490453517.49,919
1490453517.6,974
1490453517.7,946
1490453517.81,957
1490453517.91,963
1490453518.01,889
1490453518.12,926
1490453518.23,961
1490453518.33,990
1490453518.43,966
1490453518.54,983
1490453518.64,992
1490453518.74,993
1490453518.85,992
1490453518.95,992
1490453519.06,170
1490453519.16,911
1490453519.27,882
1490453519.37,879
1490453519.48,962
1490453519.58,967
1490453519.68,966
1490453519.79,989
1490453519.89,878
1490453520.0,925
1490453520.1,973
1490453520.2,923
1490453520.31,946
1490453520.41,962
1490453520.51,983
1490453520.62,981
1490453520.72,861
1490453520.83,972
1490453520.93,966
1490453521.03,945
1490453521.14,952
1490453521.24,896
1490453521.34,905
1490453521.45,960
1490453521.55,958
1490453521.65,923
1490453521.76,960
1490453521.86,965
1490453521.96,948
1490453522.07,714
1490453522.17,928
1490453522.28,884
1490453522.38,942
1490453522.48,943
1490453522.59,943
1490453522.69,955
1490453522.79,948
1490453522.9,964
1490453523.0,940
1490453523.11,926
1490453523.21,903
1490453523.32,928
1490453523.42,936
1490453523.52,944
1490453523.63,962
1490453523.73,980
1490453523.83,925
1490453523.94,933
1490453524.04,964
1490453524.15,954
1490453524.25,943
1490453524.36,968
1490453524.46,950
1490453524.56,911
1490453524.67,986
1490453524.77,967
1490453524.88,961
1490453524.98,991
1490453525.08,947
1490453525.19,940
1490453525.29,970
1490453525.4,976
1490453525.5,991
1490453525.6,974
1490453525.71,954
1490453525.81,950
1490453525.91,958
1490453526.02,865
1490453526.12,907
1490453526.23,966
1490453526.33,822
1490453526.44,950
1490453526.54,931
1490453526.64,898
1490453526.75,935
1490453526.85,907
1490453526.96,953
1490453527.06,965
1490453527.16,862
1490453527.27,941
1490453527.37,971
1490453527.48,971
1490453527.58,965
1490453527.68,922
1490453527.79,965
1490453527.89,929
1490453528.0,958
1490453528.1,972
1490453528.21,959
1490453528.31,975
1490453528.41,940
1490453528.52,985
1490453528.62,978
1490453528.72,946
1490453528.83,978
1490453528.93,968
1490453529.04,954
1490453529.14,987
1490453529.24,956
1490453529.35,930
1490453529.45,986
1490453529.56,909
1490453529.66,960
1490453529.76,946
1490453529.87,985
1490453529.97,942
1490453530.08,889
1490453530.18,955
1490453530.28,908
1490453530.39,982
1490453530.49,987
1490453530.6,866
1490453530.7,721
1490453530.81,939
1490453530.91,953
1490453531.01,903
1490453531.12,872
1490453531.22,799
1490453531.33,809
1490453531.43,903
1490453531.53,924
1490453531.64,961
1490453531.74,953
1490453531.85,942
1490453531.95,791
1490453532.05,817
1490453532.16,468
1490453532.26,879
1490453532.37,961
1490453532.47,924
1490453532.57,854
1490453532.68,748
1490453532.78,893
1490453532.89,902
1490453532.99,958
1490453533.09,888
1490453533.2,902
1490453533.3,864
1490453533.41,716
1490453533.51,897
1490453533.61,929
1490453533.72,945
1490453533.82,955
1490453533.93,755
1490453534.03,884
1490453534.13,662
1490453534.24,933
1490453534.34,839
1490453534.45,343
1490453534.55,873
1490453534.66,748
1490453534.76,858
1490453534.86,835
1490453534.97,912
1490453535.08,945
1490453535.18,924
1490453535.29,908
1490453535.39,894
1490453535.49,886
1490453535.6,853
1490453535.7,946
1490453535.81,889
1490453535.91,944
1490453536.01,923
1490453536.12,910
1490453536.22,960
1490453536.33,950
1490453536.43,946
1490453536.53,921
1490453536.64,942
1490453536.74,774
1490453536.84,745
1490453536.95,876
1490453537.05,657
1490453537.16,519
1490453537.26,889
1490453537.37,961
1490453537.47,872
1490453537.58,952
1490453537.68,821
1490453537.78,916
1490453537.89,847
1490453537.99,957
1490453538.1,949
1490453538.2,882
1490453538.3,921
1490453538.41,947
1490453538.51,875
1490453538.61,960
1490453538.72,813
1490453538.82,878
1490453538.93,831
1490453539.03,960
1490453539.13,899
1490453539.24,873
1490453539.34,873
1490453539.45,945
1490453539.55,954
1490453539.65,939
1490453539.76,912
1490453539.86,944
1490453539.96,922
1490453540.07,894
1490453540.17,838
1490453540.28,918
1490453540.38,960
1490453540.48,910
1490453540.59,948
1490453540.69,947
1490453540.8,944
1490453540.9,963
1490453541.0,931
1490453541.11,912
1490453541.21,929
1490453541.31,945
1490453541.42,959
1490453541.52,935
1490453541.63,954
1490453541.73,948
1490453541.83,944
1490453541.94,957
1490453542.05,957
1490453542.15,508
1490453542.25,918
1490453542.36,943
1490453542.46,934
1490453542.57,957
1490453542.67,940
1490453542.77,919
1490453542.88,943
1490453542.98,963
1490453543.08,559
1490453543.19,896
1490453543.29,946
1490453543.4,947
1490453543.5,954
1490453543.6,934
1490453543.71,942
1490453543.81,949
1490453543.91,938
1490453544.02,963
1490453544.12,887
1490453544.23,939
1490453544.33,950
1490453544.43,923
1490453544.54,943
1490453544.64,942
1490453544.75,928
1490453544.85,946
1490453544.95,936
1490453545.06,961
1490453545.16,961
1490453545.27,961
1490453545.37,941
1490453545.47,911
1490453545.58,950
1490453545.68,959
1490453545.78,929
1490453545.89,954
1490453545.99,945
1490453546.1,928
1490453546.2,941
1490453546.3,923
1490453546.41,964
1490453546.51,957
1490453546.62,964
1490453546.72,946
1490453546.82,910
1490453546.93,927
1490453547.03,940
1490453547.14,534
1490453547.24,896
1490453547.35,945
1490453547.45,954
1490453547.55,940
1490453547.66,960
1490453547.76,896
1490453547.87,949
1490453547.97,966
1490453548.07,931
1490453548.18,833
1490453548.28,941
1490453548.39,843
1490453548.49,939
1490453548.59,815
1490453548.7,886
1490453548.8,831
1490453548.91,958
1490453549.01,761
1490453549.11,899
1490453549.22,953
1490453549.32,934
1490453549.43,955
1490453549.53,945
1490453549.63,935
1490453549.74,961
1490453549.84,956
1490453549.95,947
1490453550.05,861
1490453550.15,931
1490453550.26,920
1490453550.36,924
1490453550.47,810
1490453550.57,961
1490453550.68,915
1490453550.78,852
1490453550.88,875
1490453550.99,927
1490453551.09,866
1490453551.2,844
1490453551.3,791
1490453551.41,940
1490453551.51,921
1490453551.62,952
1490453551.72,963
1490453551.82,903
1490453551.93,948
1490453552.03,992
1490453552.14,581
1490453552.24,973
1490453552.34,928
1490453552.45,946
1490453552.55,928
1490453552.66,891
1490453552.76,983
1490453552.86,936
1490453552.97,976
1490453553.07,945
1490453553.18,967
1490453553.28,978
1490453553.38,946
1490453553.49,975
1490453553.59,980
1490453553.7,980
1490453553.8,979
1490453553.9,958
1490453554.01,977
1490453554.11,963
1490453554.21,899
1490453554.32,975
1490453554.42,979
1490453554.53,983
1490453554.63,978
1490453554.73,970
1490453554.84,942
1490453554.94,982
1490453555.04,956
1490453555.15,958
1490453555.25,980
1490453555.35,937
1490453555.46,976
1490453555.56,983
1490453555.67,984
1490453555.77,983
1490453555.87,944
1490453555.98,984
1490453556.08,968
1490453556.18,938
1490453556.29,977
1490453556.39,983
1490453556.5,985
1490453556.6,984
1490453556.7,952
1490453556.81,979
1490453556.91,964
1490453557.01,950
1490453557.12,565
1490453557.22,905
1490453557.33,980
1490453557.43,976
1490453557.53,956
1490453557.64,950
1490453557.74,935
1490453557.84,949
1490453557.95,981
1490453558.05,949
1490453558.16,974
1490453558.26,981
1490453558.36,951
1490453558.47,979
1490453558.57,982
1490453558.68,981
1490453558.78,975
1490453558.88,925
1490453558.99,950
1490453559.09,932
1490453559.2,845
1490453559.3,968
1490453559.4,930
1490453559.51,915
1490453559.62,963
1490453559.72,873
1490453559.82,936
1490453559.93,924
1490453560.03,869
1490453560.14,901
1490453560.24,951
1490453560.34,888
1490453560.45,976
1490453560.55,918
1490453560.66,948
1490453560.76,861
1490453560.86,941
1490453560.97,921
1490453561.07,878
1490453561.18,952
1490453561.28,977
1490453561.38,912
1490453561.49,909
1490453561.59,896
1490453561.69,903
1490453561.8,868
1490453561.9,911
1490453562.01,903
1490453562.11,914
1490453562.21,876
1490453562.32,882
1490453562.42,889
1490453562.52,963
1490453562.63,939
1490453562.73,875
1490453562.84,944
1490453562.94,967
1490453563.04,801
1490453563.15,931
1490453563.25,901
1490453563.35,865
1490453563.46,897
1490453563.56,977
1490453563.67,939
1490453563.77,952
1490453563.87,872
1490453563.98,900
1490453564.08,931
1490453564.18,926
1490453564.29,913
1490453564.39,978
1490453564.5,925
1490453564.6,955
1490453564.7,919
1490453564.81,973
1490453564.91,860
1490453565.01,936
1490453565.12,861
1490453565.22,847
1490453565.33,927
1490453565.43,980
1490453565.53,912
1490453565.64,832
1490453565.74,857
1490453565.85,870
1490453565.95,928
1490453566.06,974
1490453566.16,965
1490453566.27,953
1490453566.37,974
1490453566.47,907
1490453566.58,932
1490453566.68,955
1490453566.79,971
1490453566.89,980
1490453566.99,955
1490453567.1,969
1490453567.2,896
1490453567.3,931
1490453567.41,560
1490453567.51,952
1490453567.62,948
1490453567.72,973
1490453567.82,946
1490453567.93,981
1490453568.03,975
1490453568.13,924
1490453568.24,946
1490453568.34,944
1490453568.45,972
1490453568.55,932
1490453568.65,917
1490453568.76,930
1490453568.86,939
1490453568.97,936
1490453569.07,983
1490453569.17,930
1490453569.28,980
1490453569.38,972
1490453569.48,922
1490453569.59,983
1490453569.69,979
1490453569.8,976
1490453569.9,948
1490453570.0,905
1490453570.11,933
1490453570.21,960
1490453570.31,973
1490453570.42,970
1490453570.52,946
1490453570.63,946
1490453570.73,935
1490453570.83,803
1490453570.94,892
1490453571.04,829
1490453571.15,887
1490453571.25,938
1490453571.35,914
1490453571.46,978
1490453571.56,976
1490453571.66,978
1490453571.77,938
1490453571.87,950
1490453571.98,982
1490453572.08,976
1490453572.18,497
1490453572.29,815
1490453572.39,755
1490453572.5,980
1490453572.6,852
1490453572.7,903
1490453572.81,786
1490453572.91,914
1490453573.02,924
1490453573.12,890
1490453573.22,755
1490453573.33,887
1490453573.43,880
1490453573.54,867
1490453573.64,862
1490453573.74,929
1490453573.85,976
1490453573.95,912
1490453574.06,889
1490453574.16,877
1490453574.26,883
1490453574.37,899
1490453574.47,867
1490453574.58,906
1490453574.68,969
1490453574.79,901
1490453574.89,976
1490453574.99,872
1490453575.1,922
1490453575.2,944
1490453575.3,900
1490453575.41,886
1490453575.51,867
1490453575.62,956
1490453575.72,955
1490453575.82,912
1490453575.93,947
1490453576.03,971
1490453576.13,926
1490453576.24,883
1490453576.34,892
1490453576.45,965
1490453576.55,950
1490453576.65,952
1490453576.76,917
1490453576.86,976
1490453576.97,949
1490453577.07,932
1490453577.17,883
1490453577.28,979
1490453577.38,954
1490453577.48,924
1490453577.59,930
1490453577.69,925
1490453577.8,922
1490453577.9,955
1490453578.0,919
1490453578.11,964
1490453578.21,904
1490453578.31,860
1490453578.42,947
1490453578.52,969
1490453578.63,886
1490453578.73,849
1490453578.83,961
1490453578.94,976
1490453579.04,958
1490453579.15,948
1490453579.25,980
1490453579.35,953
1490453579.46,970
1490453579.56,979
1490453579.67,981
1490453579.77,979
1490453579.87,960
1490453579.98,978
1490453580.08,981
1490453580.18,935
1490453580.29,978
1490453580.39,983
1490453580.49,982
1490453580.6,978
1490453580.7,979
1490453580.81,984
1490453580.91,985
1490453581.01,923
1490453581.12,981
1490453581.22,914
1490453581.32,955
1490453581.43,982
1490453581.53,982
1490453581.64,979
1490453581.74,831
1490453581.84,912
1490453581.95,952
1490453582.05,959
1490453582.16,548
1490453582.26,936
1490453582.36,931
1490453582.47,961
1490453582.57,954
1490453582.68,966
1490453582.78,980
1490453582.88,930
1490453582.99,949
1490453583.09,901
1490453583.2,961
1490453583.3,977
1490453583.4,961
1490453583.51,975
1490453583.61,980
1490453583.71,958
1490453583.82,983
1490453583.92,957
1490453584.03,982
1490453584.13,950
1490453584.24,977
1490453584.34,981
1490453584.44,960
1490453584.55,981
1490453584.65,986
1490453584.75,953
1490453584.86,979
1490453584.96,973
1490453585.07,925
1490453585.17,972
1490453585.27,952
1490453585.38,977
1490453585.48,983
1490453585.58,983
1490453585.69,983
1490453585.79,953
1490453585.9,960
1490453586.0,979
1490453586.1,945
1490453586.21,957
1490453586.31,985
1490453586.42,982
1490453586.52,977
1490453586.62,806
1490453586.73,980
1490453586.83,984
1490453586.93,981
1490453587.04,980
1490453587.14,551
1490453587.25,980
1490453587.35,979
1490453587.45,963
1490453587.56,980
1490453587.66,977
1490453587.77,980
1490453587.87,981
1490453587.97,956
1490453588.08,982
1490453588.18,966
1490453588.28,944
1490453588.39,979
1490453588.49,980
1490453588.6,981
1490453588.7,972
1490453588.8,933
1490453588.91,966
1490453589.01,972
1490453589.12,953
1490453589.22,979
1490453589.32,871
1490453589.43,976
1490453589.53,984
1490453589.63,964
1490453589.74,981
1490453589.84,980
1490453589.95,977
1490453590.05,982
1490453590.15,924
1490453590.26,980
1490453590.36,980
1490453590.46,967
1490453590.57,982
1490453590.67,984
1490453590.78,979
1490453590.88,981
1490453590.98,964
1490453591.09,955
1490453591.19,965
1490453591.29,963
1490453591.4,983
1490453591.5,984
1490453591.61,979
1490453591.71,982
1490453591.81,962
1490453591.92,980
1490453592.02,983
1490453592.12,553
1490453592.23,964
1490453592.33,982
1490453592.44,984
1490453592.54,981
1490453592.64,964
1490453592.75,981
1490453592.85,981
1490453592.95,947
1490453593.06,983
1490453593.16,971
1490453593.27,979
1490453593.37,980
1490453593.47,955
1490453593.58,961
1490453593.68,978
1490453593.78,919
1490453593.89,964
1490453593.99,951
1490453594.1,932
1490453594.2,942
1490453594.3,930
1490453594.41,969
1490453594.51,979
1490453594.61,939
1490453594.72,969
1490453594.82,949
1490453594.93,941
1490453595.03,922
1490453595.13,898
1490453595.24,959
1490453595.34,951
1490453595.45,934
1490453595.55,961
1490453595.65,920
1490453595.76,898
1490453595.86,935
1490453595.97,961
1490453596.07,923
1490453596.17,945
1490453596.28,964
1490453596.38,948
1490453596.49,917
1490453596.59,933
1490453596.69,922
1490453596.8,926
1490453596.9,845
1490453597.01,928
1490453597.11,532
1490453597.21,888
1490453597.32,914
1490453597.42,921
1490453597.53,936
1490453597.63,958
1490453597.74,997
1490453597.84,965
1490453597.94,933
1490453598.05,989
1490453598.15,953
1490453598.25,951
1490453598.36,956
1490453598.46,993
1490453598.57,993
1490453598.67,995
1490453598.77,973
1490453598.88,996
1490453598.98,984
1490453599.08,958
1490453599.19,971
1490453599.29,995
1490453599.4,993
1490453599.5,994
1490453599.6,974
1490453599.71,963
1490453599.81,990
1490453599.91,954
1490453600.02,996
1490453600.12,967
1490453600.22,937
1490453600.33,996
1490453600.43,965
1490453600.54,984
1490453600.64,997
1490453600.74,931
1490453600.85,995
1490453600.95,998
1490453601.06,996
1490453601.16,989
1490453601.26,967
1490453601.37,959
1490453601.47,994
1490453601.58,994
1490453601.68,983
1490453601.79,968
1490453601.89,991
1490453601.99,966
1490453602.1,590
1490453602.2,983
1490453602.31,989
1490453602.41,998
1490453602.51,974
1490453602.62,993
1490453602.72,994
1490453602.82,968
1490453602.93,996
1490453603.03,995
1490453603.13,986
1490453603.24,994
1490453603.34,970
1490453603.45,991
1490453603.55,995
1490453603.65,968
1490453603.76,996
1490453603.86,996
1490453603.96,970
1490453604.07,998
1490453604.17,983
1490453604.28,990
1490453604.38,995
1490453604.48,974
1490453604.59,992
1490453604.69,996
1490453604.79,973
1490453604.9,671
1490453605.0,976
1490453605.11,972
1490453605.21,967
1490453605.32,982
1490453605.42,996
1490453605.52,970
1490453605.63,995
1490453605.73,969
1490453605.84,996
1490453605.94,976
1490453606.04,976
1490453606.15,833
1490453606.25,969
1490453606.36,978
1490453606.46,996
1490453606.58,998
1490453606.68,998
1490453606.79,993
1490453606.89,976
1490453606.99,968
1490453607.1,589
1490453607.2,979
1490453607.3,962
1490453607.41,935
1490453607.51,996
1490453607.62,993
1490453607.72,996
1490453607.82,971
1490453607.93,902
1490453608.03,995
1490453608.14,953
1490453608.24,998
1490453608.34,977
1490453608.45,998
1490453608.55,997
1490453608.65,979
1490453608.76,712
1490453608.86,988
1490453608.97,723
1490453609.07,995
1490453609.17,962
1490453609.28,975
1490453609.39,996
1490453609.49,996
1490453609.59,971
1490453609.7,986
1490453609.8,995
1490453609.91,994
1490453610.01,999
1490453610.11,939
1490453610.22,989
1490453610.32,996
1490453610.42,962
1490453610.53,998
1490453610.63,993
1490453610.74,997
1490453610.84,992
1490453610.94,970
1490453611.05,925
1490453611.15,985
1490453611.26,996
1490453611.36,996
1490453611.46,695
1490453611.57,997
1490453611.67,999
1490453611.77,964
1490453611.88,997
1490453611.98,999
1490453612.08,556
1490453612.19,985
1490453612.29,945
1490453612.4,996
1490453612.5,981
1490453612.6,964
1490453612.71,997
1490453612.81,992
1490453612.92,1000
1490453613.02,997
1490453613.12,938
1490453613.23,992
1490453613.33,995
1490453613.43,959
1490453613.54,998
1490453613.64,995
1490453613.75,998
1490453613.85,998
1490453613.95,601
1490453614.06,992
1490453614.16,987
1490453614.26,969
1490453614.37,997
1490453614.47,992
1490453614.58,998
1490453614.68,994
1490453614.78,973
1490453614.89,997
1490453614.99,993
1490453615.09,957
1490453615.2,982
1490453615.3,999
1490453615.4,971
1490453615.51,994
1490453615.61,997
1490453615.72,995
1490453615.82,996
1490453615.92,976
1490453616.03,997
1490453616.13,978
1490453616.23,962
1490453616.34,996
1490453616.44,996
1490453616.55,999
1490453616.65,998
1490453616.75,959
1490453616.86,997
1490453616.96,995
1490453617.07,996
1490453617.17,582
1490453617.27,942
1490453617.38,995
1490453617.48,999
1490453617.58,979
1490453617.69,981
1490453617.79,987
1490453617.89,994
1490453618.0,995
1490453618.1,962
1490453618.21,947
1490453618.31,994
1490453618.41,977
1490453618.52,997
1490453618.62,998
1490453618.73,996
1490453618.83,993
1490453618.93,974
1490453619.04,996
1490453619.14,977
1490453619.24,983
1490453619.35,984
1490453619.45,823
1490453619.56,896
1490453619.66,994
1490453619.76,971
1490453619.87,996
1490453619.97,997
1490453620.08,993
1490453620.18,985
1490453620.28,967
1490453620.39,997
1490453620.49,991
1490453620.59,971
1490453620.7,996
1490453620.8,995
1490453620.91,996
1490453621.01,893
1490453621.11,953
1490453621.22,982
1490453621.32,997
1490453621.42,997
1490453621.53,995
1490453621.63,994
1490453621.74,996
1490453621.84,996
1490453621.94,952
1490453622.05,997
1490453622.15,588
1490453622.26,997
1490453622.36,985
1490453622.46,899
1490453622.57,975
1490453622.67,997
1490453622.78,989
1490453622.88,997
1490453622.98,968
1490453623.09,974
1490453623.19,973
1490453623.29,967
1490453623.4,989
1490453623.5,991
1490453623.61,997
1490453623.71,994
1490453623.81,977
1490453623.92,985
1490453624.02,998
1490453624.12,936
1490453624.23,998
1490453624.33,920
1490453624.44,956
1490453624.54,962
1490453624.64,925
1490453624.75,956
1490453624.85,960
1490453624.96,947
1490453625.06,946
1490453625.16,919
1490453625.27,941
1490453625.37,928
1490453625.48,998
1490453625.58,1000
1490453625.68,995
1490453625.79,999
1490453625.89,998
1490453626.0,995
1490453626.1,995
1490453626.2,960
1490453626.31,996
1490453626.41,980
1490453626.51,974
1490453626.62,994
1490453626.72,998
1490453626.82,998
1490453626.93,996
1490453627.03,964
1490453627.14,581
1490453627.24,967
1490453627.34,976
1490453627.45,997
1490453627.55,995
1490453627.66,996
1490453627.76,995
1490453627.86,978
1490453627.97,996
1490453628.07,999
1490453628.18,986
1490453628.28,997
1490453628.38,980
1490453628.49,996
1490453628.59,996
1490453628.69,998
